# Performance Monitoring Events for Intel Xeon Processors Based on the Skylake Microarchitecture - V1.22
# 3/27/2020 4:07:25 PM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
UNIT	CODE	UMASK	PORT_MASK	FC_MASK	UMASK_EXT	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL	FILTER_VALUE	EVENT_STATUS
iMC	0xB4	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANKG2	RD_CAS Access to Rank 4; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANKG3	RD_CAS Access to Rank 4; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK2	RD_CAS Access to Rank 4; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK3	RD_CAS Access to Rank 4; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK4	RD_CAS Access to Rank 4; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK5	RD_CAS Access to Rank 4; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK6	RD_CAS Access to Rank 4; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK7	RD_CAS Access to Rank 4; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK8	RD_CAS Access to Rank 4; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK9	RD_CAS Access to Rank 4; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK10	RD_CAS Access to Rank 4; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK11	RD_CAS Access to Rank 4; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK12	RD_CAS Access to Rank 4; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK13	RD_CAS Access to Rank 4; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK14	RD_CAS Access to Rank 4; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB4	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK4.BANK15	RD_CAS Access to Rank 4; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK0	RD_CAS Access to Rank 5; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK1	RD_CAS Access to Rank 5; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.ALLBANKS	RD_CAS Access to Rank 5; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x11	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANKG0	RD_CAS Access to Rank 5; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x12	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANKG1	RD_CAS Access to Rank 5; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANKG2	RD_CAS Access to Rank 5; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANKG3	RD_CAS Access to Rank 5; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK2	RD_CAS Access to Rank 5; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK3	RD_CAS Access to Rank 5; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK4	RD_CAS Access to Rank 5; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK5	RD_CAS Access to Rank 5; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK6	RD_CAS Access to Rank 5; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK7	RD_CAS Access to Rank 5; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK8	RD_CAS Access to Rank 5; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK9	RD_CAS Access to Rank 5; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK10	RD_CAS Access to Rank 5; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK11	RD_CAS Access to Rank 5; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK12	RD_CAS Access to Rank 5; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK13	RD_CAS Access to Rank 5; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK14	RD_CAS Access to Rank 5; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB5	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK5.BANK15	RD_CAS Access to Rank 5; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK0	RD_CAS Access to Rank 6; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK1	RD_CAS Access to Rank 6; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.ALLBANKS	RD_CAS Access to Rank 6; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x11	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANKG0	RD_CAS Access to Rank 6; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x12	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANKG1	RD_CAS Access to Rank 6; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANKG2	RD_CAS Access to Rank 6; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANKG3	RD_CAS Access to Rank 6; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK2	RD_CAS Access to Rank 6; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK3	RD_CAS Access to Rank 6; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK4	RD_CAS Access to Rank 6; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK5	RD_CAS Access to Rank 6; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK6	RD_CAS Access to Rank 6; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK7	RD_CAS Access to Rank 6; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK8	RD_CAS Access to Rank 6; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK9	RD_CAS Access to Rank 6; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK10	RD_CAS Access to Rank 6; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK11	RD_CAS Access to Rank 6; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK12	RD_CAS Access to Rank 6; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK13	RD_CAS Access to Rank 6; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK14	RD_CAS Access to Rank 6; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB6	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK6.BANK15	RD_CAS Access to Rank 6; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK0	RD_CAS Access to Rank 7; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK1	RD_CAS Access to Rank 7; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.ALLBANKS	RD_CAS Access to Rank 7; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x11	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANKG0	RD_CAS Access to Rank 7; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x12	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANKG1	RD_CAS Access to Rank 7; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANKG2	RD_CAS Access to Rank 7; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANKG3	RD_CAS Access to Rank 7; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK2	RD_CAS Access to Rank 7; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK3	RD_CAS Access to Rank 7; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK4	RD_CAS Access to Rank 7; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK5	RD_CAS Access to Rank 7; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK6	RD_CAS Access to Rank 7; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK7	RD_CAS Access to Rank 7; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK8	RD_CAS Access to Rank 7; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK9	RD_CAS Access to Rank 7; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK10	RD_CAS Access to Rank 7; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK11	RD_CAS Access to Rank 7; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK12	RD_CAS Access to Rank 7; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK13	RD_CAS Access to Rank 7; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK14	RD_CAS Access to Rank 7; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB7	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK7.BANK15	RD_CAS Access to Rank 7; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x0	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK0	WR_CAS Access to Rank 0; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x1	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK1	WR_CAS Access to Rank 0; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x10	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.ALLBANKS	WR_CAS Access to Rank 0; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x11	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANKG0	WR_CAS Access to Rank 0; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x12	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANKG1	WR_CAS Access to Rank 0; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x13	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANKG2	WR_CAS Access to Rank 0; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x14	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANKG3	WR_CAS Access to Rank 0; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x2	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK2	WR_CAS Access to Rank 0; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x3	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK3	WR_CAS Access to Rank 0; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x4	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK4	WR_CAS Access to Rank 0; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x5	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK5	WR_CAS Access to Rank 0; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x6	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK6	WR_CAS Access to Rank 0; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x7	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK7	WR_CAS Access to Rank 0; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x8	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK8	WR_CAS Access to Rank 0; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0x9	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK9	WR_CAS Access to Rank 0; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xA	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK10	WR_CAS Access to Rank 0; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xB	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK11	WR_CAS Access to Rank 0; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xC	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK12	WR_CAS Access to Rank 0; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xD	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK13	WR_CAS Access to Rank 0; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xE	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK14	WR_CAS Access to Rank 0; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB8	0xF	0x00	0x00	0x00	UNC_M_WR_CAS_RANK0.BANK15	WR_CAS Access to Rank 0; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x0	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK0	WR_CAS Access to Rank 1; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x1	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK1	WR_CAS Access to Rank 1; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x10	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.ALLBANKS	WR_CAS Access to Rank 1; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x11	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANKG0	WR_CAS Access to Rank 1; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x12	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANKG1	WR_CAS Access to Rank 1; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x13	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANKG2	WR_CAS Access to Rank 1; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x14	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANKG3	WR_CAS Access to Rank 1; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x2	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK2	WR_CAS Access to Rank 1; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x3	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK3	WR_CAS Access to Rank 1; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x4	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK4	WR_CAS Access to Rank 1; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x5	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK5	WR_CAS Access to Rank 1; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x6	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK6	WR_CAS Access to Rank 1; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x7	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK7	WR_CAS Access to Rank 1; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x8	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK8	WR_CAS Access to Rank 1; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0x9	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK9	WR_CAS Access to Rank 1; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xA	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK10	WR_CAS Access to Rank 1; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xB	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK11	WR_CAS Access to Rank 1; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xC	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK12	WR_CAS Access to Rank 1; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xD	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK13	WR_CAS Access to Rank 1; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xE	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK14	WR_CAS Access to Rank 1; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xB9	0xF	0x00	0x00	0x00	UNC_M_WR_CAS_RANK1.BANK15	WR_CAS Access to Rank 1; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x0	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK0	WR_CAS Access to Rank 2; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x1	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK1	WR_CAS Access to Rank 2; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x10	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.ALLBANKS	WR_CAS Access to Rank 2; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x11	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANKG0	WR_CAS Access to Rank 2; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x12	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANKG1	WR_CAS Access to Rank 2; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x13	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANKG2	WR_CAS Access to Rank 2; Bank Group 2 (Banks 8-11)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x14	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANKG3	WR_CAS Access to Rank 2; Bank Group 3 (Banks 12-15)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x2	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK2	WR_CAS Access to Rank 2; Bank 2	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x3	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK3	WR_CAS Access to Rank 2; Bank 3	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x4	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK4	WR_CAS Access to Rank 2; Bank 4	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x5	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK5	WR_CAS Access to Rank 2; Bank 5	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x6	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK6	WR_CAS Access to Rank 2; Bank 6	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x7	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK7	WR_CAS Access to Rank 2; Bank 7	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x8	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK8	WR_CAS Access to Rank 2; Bank 8	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0x9	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK9	WR_CAS Access to Rank 2; Bank 9	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xA	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK10	WR_CAS Access to Rank 2; Bank 10	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xB	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK11	WR_CAS Access to Rank 2; Bank 11	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xC	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK12	WR_CAS Access to Rank 2; Bank 12	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xD	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK13	WR_CAS Access to Rank 2; Bank 13	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xE	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK14	WR_CAS Access to Rank 2; Bank 14	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBA	0xF	0x00	0x00	0x00	UNC_M_WR_CAS_RANK2.BANK15	WR_CAS Access to Rank 2; Bank 15	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBB	0x0	0x00	0x00	0x00	UNC_M_WR_CAS_RANK3.BANK0	WR_CAS Access to Rank 3; Bank 0	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBB	0x1	0x00	0x00	0x00	UNC_M_WR_CAS_RANK3.BANK1	WR_CAS Access to Rank 3; Bank 1	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBB	0x10	0x00	0x00	0x00	UNC_M_WR_CAS_RANK3.ALLBANKS	WR_CAS Access to Rank 3; All Banks	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBB	0x11	0x00	0x00	0x00	UNC_M_WR_CAS_RANK3.BANKG0	WR_CAS Access to Rank 3; Bank Group 0 (Banks 0-3)	0,1,2,3	0x53	na	0	0	0x00
iMC	0xBB	0x12	0x00	0x00	0x00	UNC_M_WR_CAS_RANK3.BANKG1	WR_CAS Access to Rank 3; Bank Group 1 (Banks 4-7)	0,1,2,3	0x53	na	0	0	0x00
